fine_label utterance	
CHEMI:chemi	O primeiro documento (MONGLY06653096) contém correspondência por e-mail entre vários funcionários da Monsanto sobre “estudos de penetração dérmica”, onde o Dr. William Heydens observa a presença de “certos coformulantes, como umectantes, que tornarão altamente provável que grandes quantidades penetrem na pele”. em *1. O segundo documento (MONGLY01832749) contém o reconhecimento do Dr. Daniel Goldstein de que um umectante como o etilenoglicol (que está presente na maioria das formulações de Roundup) é tóxico para crianças com 70 cc de Roundup com 5% de etilenoglicol. em *1. O terceiro documento (MONGLY01745304) é uma ficha informativa sobre o etilenoglicol que indica sua presença em formulações Roundup (“menos de 2%) e que “EG é uma toxina humana significativa”. em *1.
CHEMI:chemi	Correspondência de e-mail sobre o tamanho da gota do Roundup.
TOXIC:toxic	Resultados do estudo piloto de 28 dias enviados a Paul Wright.
TOXIC:toxic	Carta sobre discussão sobre gavagem crônica em camundongos de 18 meses.
TOXIC:toxic	Este documento contém um relatório de Hogan GK e Lankas GR (1981), A Lifetime Feeding Study of Glyphosate (Roundup Technical) in Rats, relatório da Monsanto BDN-77-416.
TOXIC:toxic	Memorando sobre a exposição do Roundup NNG em laboratório
GHOST:ghost Este documento é um e-mail do Dr. Charles Healy para os Drs. Farmer e Saltmiras onde o Dr. Healy solicita que os Drs. Farmer e Saltmiras revisam o artigo que o Dr. Healy foi solicitado a revisar: “vocês dois seriam os revisores de fato e eu então reuniria seus comentários e seria o revisor oficial”. em *1.	
GHOST:ghost Este documento é um e-mail do Dr. Charles Healy para os Drs. Donna Farmer e David Saltmiras onde o Dr. Healy informa aos Drs. Farmer e Saltmiras que sua decisão em relação ao estudo enviada ao Dr. Healy para GHOST:peer_review determinará se o estudo será publicado.	
GHOST:ghost Este documento é uma revisão por pares realizada pelo funcionário da Monsanto, Dr. Charles Healy, de um estudo intitulado “Citotoxicidade do herbicida Roundup e seu ingrediente ativo, o glifosato em ratos”. O documento contém recomendações para rejeitar o estudo onde foram encontrados efeitos citotóxicos adversos substanciais associados ao Roundup e ao glifosato.	
GHOST:ghost Este documento é um e-mail da Dra. Donna Farmer, onde ela informa a John DeSesso que "adicionou uma seção sobre genotox do estudo de Gasnier... veja em anexo uma crítica que fizemos e de onde tirei. Estou trabalhando em uma seção para gasiner na seção mecanística. Também recortamos e colamos resumos dos estudos de surfactante POEA." em *1. O anexo é um rascunho do Williams et. al. estudo com edições significativas do Dr. Farmer, que também é desafiado pela confidencialidade	
GHOST:ghost Nestes documentos, o cientista da Monsanto David Saltmiras admite ter escrito manuscritos de literatura sobre genotoxicidade do glifosato com Larry Kier, um consultor da Monsanto (MONGLY02145925). A correspondência por e-mail também detalha como adicionar o cientista David Kirkland ao estudo “acrescentaria credibilidade”. (MONGLY02145918) “Adicionar David Kirkland como coautor de ambos os artigos de revisão acrescentaria £ 14.000 (libras Stirling) ao projeto, que dividido por 25 parece um investimento justo”, escreve Christophe Gustin (Monsanto UE) em uma discussão sobre possíveis coautores para a literatura sobre genotoxicidade do glifosato. “tem um prêmio”: “David Kirkland acredita que seus esforços serão inferiores a 10 dias a £ 1.400/dia (equivalente a US$ 21.780 com a taxa de câmbio atual), então estamos efetivamente dobrando o custo dos projetos combinados, mas colhendo valor/credibilidade significativos do envolvimento de David Kirkland. Dado o número crescente de publicações questionáveis ​​sobre genotoxicidade, na minha opinião, isso vale o custo adicional.”	
GHOST:ghost Este documento é um e-mail do Dr. Heydens onde o Dr. Saltmiras “Entre em contato com Wallace Hayes para determinar sua disponibilidade e taxas para participar da reunião.”	
GHOST:ghost Este documento é um acordo de consultoria de 2012 entre a Monsanto e o editor da Food and Chemical Toxicology, Wallace Hayes, para o período imediatamente anterior ao envolvimento do Sr. Hayes na retratação do artigo Seralini da Food and Chemical Toxicology.	
GHOST:ghost Este documento contém uma correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. Estratégia? Eu também suspeito que este artigo pode ser do nosso interesse – os últimos ritos para os poucos fragmentos restantes de credibilidade científica de Seralini.” em *2.	
GHOST:ghost Este documento contém correspondência por e-mail entre Bruce Chassy e o Editor de Food and Chemical Toxicology, Wallace Hayes, onde o Dr. Chassy insta o Sr. em *2.	
GHOST:ghost Este documento contém uma série de trocas de e-mails entre vários funcionários da Monsanto a respeito de cartas ao editor da Food and Chemical Toxicology solicitando a retratação de um estudo do Professor G.E. Seralini. Eric Sachs escreve sobre seus esforços para galvanizar os cientistas em uma campanha de cartas para retratar o artigo: "Falei com Bruce Chassy e ele enviará sua carta diretamente para Wally Hayes e notificará outros cientistas que enviaram cartas para fazer o mesmo. Ele entende a urgência... Continuo inflexível de que a Monsanto deve: não ser colocada: na posição de fornecer a análise crítica que leva os editores a retratar o artigo." em *3, 2; veja tambémMONGLY01045298 (abaixo).	
TOXIC:toxic Este documento contém um estudo liderado pela Monsanto testando o N-ntirosoglifosato (“NNG”) em ratos. Antes de obter aprovação da EPA, a Monsanto conduziu este teste de carcinogenicidade de longo prazo do NNG em ratos. Os testes foram realizados fora dos laboratórios do IBT (que a Monsanto utilizou para testes de NNG até ser encerrado devido a fraude). Este estudo demonstrou um aumento estatisticamente significativo de linfomas malignos em camundongos machos. Nenhuma evidência sugere que este estudo tenha sido submetido à EPA.	
TOXIC:toxic Este documento contém um documento da EPA intitulado “Orientação para o novo registro de produtos pesticidas contendo glifosato como ingrediente ativo”. A EPA inicialmente exigiu que a Monsanto testasse a carcinogenicidade do NNG na década de 1970 e no início da década de 1980. Os testes de NNG pela Monsanto foram conduzidos principalmente pelos laboratórios do IBT, que foram encerrados na década de 1970 devido a fraude. A EPA determinou que estes estudos do NNG não eram aceitáveis ​​para demonstrar que o NNG não era mutagénico. A EPA, no entanto, não exigiu testes adicionais ao NNG, desde que a Monsanto mantivesse os níveis de NNG abaixo de 1 ppm.	
TOXIC:toxic Este documento contém trocas de e-mails entre vários funcionários da Monsanto, nos quais a Dra. Donna Farmer resume as descobertas do especialista da Monsanto, Dr. em *3.	
TOXIC:toxic Este documento, de 1999, contém correspondência por e-mail entre vários funcionários da Monsanto, onde a Dra. Donna Farmer escreve: “Não apoiarei a realização de quaisquer estudos sobre glifosato, formulações ou outros ingredientes surfactantes neste momento com as informações limitadas que temos sobre a situação”. em *2.	
TOXIC:toxic Em 1999, a Monsanto contratou o Dr. James M. Parry, professor da Universidade de Gales, para conduzir uma revisão interna (e secreta) de segurança do glifosato e do produto formulado. No início do relatório, o Dr. Parry identificou como a primeira deficiência nos dados: “Não há dados adequados de clastogenicidade in vitro disponíveis para formulações de glifosato”. Ele, portanto, recomenda que a Monsanto “forneça dados citogenéticos in vitro abrangentes sobre formulações de glifosato”. Ele também conclui: “Minha visão geral é que se a genotoxicidade relatada do glifosato e das formulações de glifosato puder ser demonstrada como sendo devida à produção de dano oxidativo, então poderia ser argumentado que qualquer dano genético seria mantido... pode ser necessário considerar a possibilidade de grupos suscetíveis dentro da população humana”.	
TOXIC:toxic Este documento contém correspondência por e-mail entre vários colegas da Monsanto discutindo as consequências do relatório do Dr. James Parry sobre o glifosato (MONGLY01314233). Donna Farmer (Toxicologista da Monsanto) escreve: “neste momento, acho que a única pessoa que pode nos tirar deste “buraco de genotox” é o bom Dr. Kier... Estou preocupada em deixar Perry [sp] lá fora com isto como o projeto final/suas impressões finais...” Stephen Wratten (Monsanto) pergunta se o Dr. Mais tarde, Wratten entoa que o relatório Parry não é útil para a Monsanto: "Não vejo que ele tenha arriscado o pescoço em algo controverso e, portanto, há pouco valor no artigo escrito que possa ser útil. Espero que não tenha custado muito..."	
TOXIC:toxic Este documento contém um e-mail de William Heydens para colegas da Monsanto após a leitura do relatório Parry sobre o glifosato. Em sua correspondência, Heydens escreve depois de ler o relatório: "Queremos encontrar/desenvolver alguém que esteja confortável com o perfil genetox do glifosato/Roundup e que possa ser influente com reguladores e operações de divulgação científica quando surgirem problemas de genetox. Minha leitura é que Parry não é atualmente essa pessoa, e levaria algum tempo e $$$/estudos para levá-lo até lá. Simplesmente não vamos fazer os estudos que Parry sugere.	
TOXIC:toxic Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde é declarado em relação aos surfactantes Roundup: "Embora a amina de sebo tenha sido considerada tóxica em 62,5 e 15,6 ug/ml, o alquil sulfato C12 não exibiu toxicidade em nenhuma das doses de teste. Embora ambos os compostos tenham produzido uma resposta marginal que não atendeu aos critérios de teste para um positivo robusto, eles provocaram um efeito que foi considerado equívoco, mas teste relacionado ao artigo	
TOXIC:toxic Este documento é um estudo \u201cvisita ao local\u201d de 7 de julho de 2000 do estudo \u201cFarm Family Exposure\u201d. Dr. admite potencial para dados John Acquavella (funcionário da Monsanto na época) e John Cowell conduzem a visita ao local. O relatório do Coaching in Monsanto indica inúmeras deficiências no estudo, incluindo: \u201cAlterações do protocolo ainda não haviam sido encaminhadas à equipe de estudo da Exponent; Muitas das urinas eram muito irregulares e o estudo encontrou a urina de um dia que foi obviamente adulterada. Tal como no local de campo no Minnesota, a equipa de campo não está a analisar cuidadosamente as urinas e há pouca, ou nenhuma, formação das famílias dos agricultores; Houve alguns erros óbvios ou entradas faltantes nos questionários. \u201d em *7-8.	
TOXIC:toxic Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. Empregado expressa Mark Martens afirma: \u2019Não sei ao certo como os fornecedores reagiriam - mas se alguém ficasse \u2018preocupado seriamente\u2019 sobre mim e dissesse que queria testar o Roundup, sei como reagiria - com séria preocupação. Nós, Plausibilidade do Roundup, temos que realmente pensar em fazer formulações mesmo que elas não estejam no mercado. . . o glifosato ainda está na formulação e pode ser pego em algum resultado falso positivo. em *1. Carcinogenicidade	
CHEMI:chemi Este documento contém um artigo escrito por Mark Martens, Christophe Gustin e C. Bates sobre como os surfactantes nas formulações Roundup aumentam a absorção de glifosato na pele humana. O artigo inclui a seguinte passagem: “Os surfactantes são capazes de aumentar a absorção de glifosato através da pele por (1) remoção de lipídios (sebo) da superfície epidérmica devido à ação do surfactante, (2) aumento do estado de hidratação da pele (sob condições de exposição fechada), (3) aumento do contato com a pele (espalhamento de gotículas de água pela ação do surfactante), (4) aumento do tempo de contato com a pele devido à diminuição da evaporação da água das gotículas contendo surfactante (monocamada de surfactante na superfície das gotículas retarda a passagem para a fase de vapor), aumento do fluxo sanguíneo subepidérmico devido à ação irritante do surfactante, (6) acúmulo de água intraepidérmica e subepidérmica intercelular devido à ação irritante do surfactante.	
CHEMI:chemi Estes documentos contêm correspondência por e-mail (MONGLY03738295) entre vários funcionários da Monsanto sobre um estudo da Monsanto (MONGLY00888353) sobre a absorção dérmica do produto Roundup formulado conforme precipitado pelo surfactante (“Estudo TNO”). O Dr. Heydens expressou preocupação com a continuação de tais estudos: “Minha principal preocupação é com o glifosato em termos do potencial deste trabalho de prejudicar as avaliações de risco do Roundup (obtendo uma penetração dérmica muito maior do que já vimos antes.” em *1.	
CHEMI:chemi Estes documentos contêm correspondência por e-mail (MONGLY03738295) entre vários funcionários da Monsanto sobre um estudo da Monsanto (MONGLY00888353) sobre a absorção dérmica do produto Roundup formulado conforme precipitado pelo surfactante (“Estudo TNO”). O Dr. Heydens expressou preocupação com a continuação de tais estudos: “Minha principal preocupação é com o glifosato em termos do potencial deste trabalho de prejudicar as avaliações de risco do Roundup (obtendo uma penetração dérmica muito maior do que já vimos antes.” em *1.	
CHEMI:chemi Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde é discutido que os programas da Monsanto, incluindo o estudo TNO (MONGLY00888353, contestado acima), avaliando a absorção de glifosato e formulações (incluindo surfactantes) serão encerrados “porque um estudo adicional provavelmente não nos ajudaria a atingir o objetivo do projeto”. em *2. Abandonando esta investigação científica, no entanto, “[ficamos] para trás com demasiadas questões depois de tudo isto”. em *1.	
CHEMI:chemi Este documento é um resumo interno da Monsanto sobre a “exposição do operador ao pulverizar Roundup nas condições do Reino Unido”. em *1. Ele fornece uma explicação sobre como medir a taxa de absorção do Roundup usando o POEM do Reino Unido (discutido no documento MONGLY04107778 acima).	
CHEMI:chemi Este documento contém correspondência por e-mail entre Richard Garnett, David Saltmiras, Donna Farmer e outros funcionários da Monsanto discutindo o ADME do glifosato. Garnett escreve que a Monsanto “precisa de dados sólidos para ADME resultante da exposição dérmica”. Ele continua: "O movimento do glifosato no fluxo sanguíneo a partir do contato dérmico é diferente daquele através da exposição oral ou intravenosa. Os poucos dados que temos sugerem que a excreção é significativamente maior pelas fezes do que pela urina... A exposição dérmica é o maior risco de exposição para os operadores. Portanto, precisamos estar seguros no ADME de tal exposição." O metabólito do glifosato era “muito arriscado”. A questão de saber se o glifosato é excretado pela urina e não pelas fezes é importante porque a Monsanto considera apenas os níveis de glifosato na urina em um esforço para subestimar a exposição ao glifosato e não mede os níveis nas fezes. Nos seus depoimentos, David Saltmiras e Donna Farmer negam que o glifosato absorvido pela pele seja excretado pelas fezes.	
CHEMI:chemi Este documento contém correspondência por e-mail entre o pessoal da Monsanto, na qual Richard Garnett reconhece que: “A ADME sempre foi o elo mais fraco em nosso argumento e a resposta espanhola destaca que não nos livramos do problema”. em *1.	
CHEMI:chemi Este documento contém correspondência por e-mail entre Maurice De Billot (Monsanto) e Christophe Gustin, onde o Sr. De Billot discute as dificuldades de absorção dérmica usando a métrica UK POEM (The UK Predictive Operator Exposure Model): "Na Europa, estamos nos preparando para submeter MON 79991 (720g/kg) para aprovação sob o novo Reg 1107/2009. Executamos o modelo UKPOEM usando um valor de penetração dérmica de 3%. e não passa ao aplicar 3,6kg/ha para o pulverizador montado em trator Estou ciente do conjunto de estudos que você realizou sobre absorção dérmica usando sal K puro e sal IPA e também MON 52276 e MON 79351 que mostraram valores de absorção dérmica de 1%. Colocando 1% no modelo obtemos um bom resultado, então será necessário mostrar que os números de absorção dérmica de 1% são igualmente válidos para o MON 79991. formulação.” em *2.	
CHEMI:chemi Este documento contém correspondência por e-mail na qual são discutidos estudos de absorção dérmica. Devido a pedidos pendentes de duas autoridades (Reino Unido e Dinamarca), é necessário um estudo de absorção dérmica “para gel de alta carga”. Segundo a especialista em assuntos regulatórios da UE da Monsanto, Sarah Dreissens: “Se usarmos o valor padrão, não passaremos na avaliação de risco”.	
CHEMI:chemi Este documento contém um segmento do depoimento de David Saltmiras. O questionamento centra-se na absorção dérmica e excreção do Roundup. Saltmiras não parecia ter todos os dados: Advogado dos Requerentes: [Você] está ciente de que é mais apropriado medir - a excreção [do glifosato] é significativamente maior nas fezes do que na urina para absorção dérmica do Roundup, certo? Saltmiras: Não há base científica para dizer que o glifosato absorvido pela pele é encontrado nas fezes. Isso é um absurdo total. Não sei de onde você está tirando isso.	
REGUL:regul Este documento contém um e-mail do cientista pesquisador da Monsanto, Stephen G. Rogers, para colegas sobre a nomeação do Dr. Mark Martens para o Programa de Fellow da Monsanto. O e-mail lista entre as contribuições mais importantes do Dr. Martens: “Desenvolveu os dados para obter o principal apoio científico da UE de que a genotoxicidade relatada do herbicida Roundup foi devida a consequências secundárias não relacionadas ao glifosato, evitando assim efeitos adversos nos negócios do Roundup”.	
REGUL:regul Este documento contém uma correspondência por e-mail que confirma que Richard Garnett foi designado para a tarefa de “coordenador e filtro para questões de glifosato na Europa...” Entre as responsabilidades listadas de Garnett – montar uma equipe para “matar” questões relacionadas ao glifosato que surgiram na literatura científica. Este trabalho foi criado em resposta ao estudo Sea Ourchin, que mostrou que os ingredientes do Roundup agiram sinergicamente para afetar a regulação do ciclo celular. Marc, et al. PesticideRoundup provoca disfunção de divisão celular ao nível da ativação de CDK1/ciclina B, Chem Res Toxicol. Março de 2002;15(3):326-31.	
REGUL:regul Este documento é o arquivo de custódia do Dr. Mark Martens, Diretor de Toxicologia da Monsanto, Europa/África, de 1994 a aproximadamente 2004. O documento descreve as funções de trabalho de Martens como “coleta (ou seja, pesquisa de literatura, estudos da Monsanto e comissionamento de estudos de toxicologia em laboratórios contratados), seleção e interpretação de dados de efeitos à saúde dentro do contexto regulatório europeu... posicionamento de questões de classificação de câncer de herbicidas... e defesa de registro de pesticidas da Monsanto na UE estados membros...”	
REGUL:regul Este documento contém correspondência por e-mail em que Richard Garnett é descrito como sendo encarregado de proteger “formulações de amina de sebo” na Europa e de combater alegações de “efeitos sinérgicos da amina de sebo com glifosato”. Garnett também foi fundamental para gerenciar problemas com a toxicidade dos surfactantes que surgiram regularmente na Europa, mas não nos Estados Unidos. A Monsanto utiliza amina de sebo como surfactante tanto na Europa como nos EUA, mas a Europa tem estado mais vigilante na regulamentação deste produto químico tóxico que será proibido ainda este ano.	
REGUL:regul Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Richard Garnett afirma o seguinte em relação à obtenção de uma avaliação regulatória favorável usando dados in vitro: "Não é possível vencer a batalha apenas na ciência (40% ciência: 60% política) - precisamos de uma frente experimental, apoiada por uma revisão crítica da literatura, e uma campanha de comunicação para promover a mensagem. Objetivo: 'a autoridade reguladora não deve ter dúvidas'". em *1.	
REGUL:regul Este documento é uma correspondência por e-mail entre a Dra. Donna Farmer e Steven Levine discutindo o Programa de Disrupção Endócrina da EPA. Levine observa que "Eles fizeram de Gary Timm do OSCP [Escritório de Coordenação e Política Científica] o chefe do programa da EPA, NÃO de Jess Roland do OPP. Este não é um bom desenvolvimento e reduz drasticamente a nossa chance de sucesso". em *1.	
REGUL:regul Este documento contém correspondência por mensagem de texto entre o Sr. Daniel Jenkins, vários funcionários da Monsanto e vários funcionários da EPA sobre aspectos regulatórios do glifosato. Em referência ao Departamento de Agricultura dos Estados Unidos, o Sr. Jenkins comenta: “talvez queiramos dizer-lhes que vamos precisar do seu apoio para o glifosato...Estamos prestes a enfrentar uma jornada difícil[.]” em *2. Jenkins também comenta: “Jess está fazendo um ótimo trabalho na EPA[.]” em *1. Jennifer Listello pergunta: “Há alguém que possamos contatar na EPA?” em *3. Com relação à IARC, o Sr. Jenkins comenta: “Consegui que John concordasse em falar sobre como poderíamos trabalhar juntos na mudança da comunicação da IARC[.]” em *4-5. Jenkins pergunta à Sra. Mary Manibusan (ex-EPA e copresidente com Jess Rowland na publicação CARC): “você conhece o pessoal da ATSDR em HHS?” A Sra. Manibusan responde: "Sim. Ondeespecificamente...nos perfis Tox?" Depois que Jenkins confirma, a Sra. Manibusan responde: "Conheço muitas pessoas. Você pode contar comigo." Jenkins informa a ela que: "estamos tentando fazer tudo o que podemos para evitar que ocorra uma IARC doméstica com este grupo. Pode precisar da sua ajuda... Vou compartilhar algumas informações, diga-me o que acha que podemos ser capazes de fazer, quem você pode conhecer, etc., ok?" com o que a Sra. Manibusan concorda. em *5. Sr. Depois de enviar mensagens de texto para Jack Housenger (EPA), Jenkins comenta: "Spoketo EPA: vai concluir que a IARC está errada. A EFSA também... pressionou-os para se certificarem de que o atsdris estava alinhado, disse que o fariam... estão a tentar conseguir um contacto para mim no cdc re biomonitoring" em *6-7.	
REGUL:regul “Em resposta ao nosso pedido para compartilhar o relatório completo do estudo de carcinogenicidade em ratos realizado com o material do TAC para que possamos incluir os dados do TAC na publicação sobre glifosato e risco de câncer, o TAC recusou com base na falta de consenso entre os membros do TAC, uma vez que a revisão do FSC ainda está em andamento e os dados originais do rato sugeriram algum potencial carcinogênico que foi negado no processo de revisão do FSC.”	
REGUL:regul Neste documento, William Heydens discute a próxima visita dos funcionários da EPA à IARC. Rowland é convidado a participar da reunião da IARC como observador. Heydens: "As duas pessoas da EPPA que vão como observadores são Catherine Eiden e Jess Rowland. Catherine é assistente especial na Divisão de Reavaliação de Pesticidas, e todos nós conhecemos Jess."	
REGUL:regul Este documento detalha uma série de objetivos a serem perseguidos pela Monsanto antes e depois da decisão antecipada da IARC. Em “Pós-IARC”, é identificado o seguinte objetivo: “Orquestrar protestos com decisão da IARC em 10 de março de 2015”. em *5.	
TOXIC:toxic Resultados do estudo piloto de 28 dias enviados a Paul Wright.	
TOXIC:toxic Carta sobre discussão sobre gavagem crônica em camundongos de 18 meses.	
TOXIC:toxic Este documento contém um relatório de Hogan GK e Lankas GR (1981), A Lifetime Feeding Study of Glyphosate (Roundup Technical) in Rats, relatório da Monsanto BDN-77-416.	
TOXIC:toxic Memorando sobre a exposição do Roundup NNG em laboratório	
TOXIC:toxic Estudo sobre glifosato: plasma e medula óssea.	
TOXIC:toxic Este documento contém um estudo liderado pela Monsanto testando o N-ntirosoglifosato (“NNG”) em ratos. Antes de obter aprovação da EPA, a Monsanto conduziu este teste de carcinogenicidade de longo prazo do NNG em ratos. Os testes foram realizados fora dos laboratórios do IBT (que a Monsanto utilizou para testes de NNG até ser encerrada devido a fraude). Este estudo demonstrou um aumento estatisticamente significativo de linfomas malignos em camundongos machos. Nenhuma evidência sugere que este estudo tenha sido submetido à EPA.	
TOXIC:toxic Este documento contém um documento da EPA intitulado “Orientação para o novo registro de produtos pesticidas contendo glifosato como ingrediente ativo”. A EPA inicialmente exigiu que a Monsanto testasse a carcinogenicidade do NNG na década de 1970 e no início da década de 1980. Os testes de NNG pela Monsanto foram conduzidos principalmente pelos laboratórios do IBT, que foram encerrados na década de 1970 devido a fraude. A EPA determinou que estes estudos do NNG não eram aceitáveis ​​para demonstrar que o NNG não era mutagénico. A EPA, no entanto, não exigiu testes adicionais ao NNG, desde que a Monsanto mantivesse os níveis de NNG abaixo de 1 ppm.	
TOXIC:toxic Ações da Reunião de 17/12 sobre Mutagenicidade	
TOXIC:toxic Este documento contém correspondência por e-mail entre vários funcionários da Monsanto sobre o “rascunho da ata - reunião 1/15”, onde são discutidos os recentes estudos genotóxicos europeus que indicam resultados adversos associados ao Roundup.	
TOXIC:toxic MONGLY00978278 contém correspondência por e-mail entre os funcionários da Monsanto Lisa Drake, Donna Farmer, William Heydens e outros sobre a revisão do Anexo Glifosato - mutagenicidade, onde um funcionário da Monsanto escreveu: “Devemos evitar ‘lançar qualquer sombra’ sobre o Roundup, particularmente em países onde já promovemos a superioridade ambiental/de segurança de nossas formulações existentes.”	
TOXIC:toxic Em 1999, a Monsanto contratou o Dr. James M. Parry, professor da Universidade de Gales, para conduzir uma revisão interna (e secreta) de segurança do glifosato e do produto formulado. No início do relatório, o Dr. Parry identificou como a primeira deficiência nos dados: “Não há dados adequados de clastogenicidade in vitro disponíveis para formulações de glifosato”. Ele, portanto, recomenda que a Monsanto “forneça dados citogenéticos in vitro abrangentes sobre formulações de glifosato”. Ele também conclui: “Minha visão geral é que se a genotoxicidade relatada do glifosato e das formulações de glifosato puder ser demonstrada como sendo devida à produção de dano oxidativo, então poderia ser argumentado que qualquer dano genético seria limitado… pode ser necessário considerar a possibilidade de grupos suscetíveis dentro da população humana”.	
TOXIC:toxic Este documento contém correspondência por e-mail entre funcionários da Monsanto sobre a mutagenicidade do Roundup, na qual Farmer diz que “não apoiará a realização de quaisquer estudos sobre glifosato, formulações ou outros ingredientes surfactantes neste momento…”.	
TOXIC:toxic Este documento contém correspondência por e-mail entre vários colegas da Monsanto discutindo as consequências do relatório do Dr. James Parry sobre o glifosato (MONGLY01314233). Donna Farmer (Toxicologista da Monsanto) escreve: “no momento, acho que a única pessoa que pode nos tirar desse “buraco genotox” é o Bom Dr. Kier…Estou preocupada em deixar Perry [sp] lá fora com isso como o projeto final/suas impressões finais…” 02/09/1999 Documentos liberados: 15/03/2017 MONGLY00878115 06/09/1999 Stephen Wratten (Monsanto) pergunta se o Dr. Parry “já trabalhou com a indústria neste tipo de projeto?” Mais tarde, Wratten entoa que o relatório Parry não é útil para a Monsanto: "Não vejo que ele tenha arriscado o pescoço em algo controverso e, portanto, há pouco valor no artigo escrito que poderia ser útil. Espero que não tenha custado muito..."	
TOXIC:toxic Este documento contém correspondência por e-mail entre os funcionários da Monsanto Stephen Wratten, Donna Farmer, Larry Kier, William Heydens e outros sobre os comentários sobre o artigo de Parry, onde Martens e Wratten expressam decepção com o relatório de Parry, uma vez que não forneceu “informações de apoio”.	
TOXIC:toxic Este documento contém um e-mail de William Heydens para colegas da Monsanto após a leitura do relatório Parry sobre o glifosato. Em sua correspondência, Heydens escreve depois de ler o relatório: "Queremos encontrar/desenvolver alguém que se sinta confortável com o perfil genetox do glifosato/Roundup e que possa influenciar os reguladores e as operações de divulgação científica quando surgirem problemas de genetox. Minha leitura é que Parry não é atualmente essa pessoa, e levaria algum tempo e $$$/estudos para levá-lo até lá. Simplesmente não vamos fazer os estudos que Parry sugere.	
TOXIC:toxic Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Donna Farmer, William Heydens e Larry Kier (consultor da Monsanto) sobre a Avaliação do Relatório Parry, onde um funcionário da Monsanto diz: “É claro que o formulário deste relatório não é adequado para uso de defesa….”	
TOXIC:toxic Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, William Heydens, Sandra Curtiss, James McAdams e Karen Asbury sobre MicroMicronucleus, Microames. Este e-mail diz respeito a quais surfactantes testar.	
TOXIC:toxic Este documento contém correspondência por e-mail entre Donna Farmer e Thomas Hoogheem, funcionários da Monsanto, sobre uma consulta de Jim Shepard, do Conselho Nacional da Indústria de Papel para Melhoria de Ar e Vapor, sobre o surfactante Monsanto Entry II.	
TOXIC:toxic Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde é declarado em relação aos surfactantes Roundup: "Embora a amina de sebo tenha sido considerada tóxica em 62,5 e 15,6 ug/ml, o alquilsulfato C12 não exibiu toxicidade em nenhuma das doses de teste. Embora ambos os compostos tenham produzido uma resposta marginal que não atendeu aos critérios de teste para um positivo robusto, eles provocaram um efeito que foi considerado equívoco, mas relacionado ao artigo de teste. efeito.” em *5.	
GHOST:ghost Este documento contém correspondência por e-mail entre William Heydens da Monsanto e Douglas Bryant da Cantox sobre a seção genotox do manuscrito do glifosato e inclui um rascunho anexo (MONGLY00904754-MONGLY00904771) com extensos comentários de Heydens sobre o rascunho.	
GHOST:ghost Este documento contém correspondência por e-mail entre William Heydens e Larry Kier sobre os “comentários da seção genotox do glifosato”, onde o Dr. Kier expressa preocupação em relação a uma publicação iniciada pela Monsanto: “a mistura de formulações e glifosato é bastante confusa e estranha”.	
GHOST:ghost Este documento contém correspondência por e-mail entre os funcionários da Monsanto, William Heydens, e outros, sobre a Reunião do Conselho de Divulgação Científica, onde Heydens escreveu: “Especialistas científicos externos que são influentes na condução da ciência, reguladores, opinião pública, etc.	
GHOST:ghost E-mail e anexo pelo qual o Dr. Heydens faz alterações e edições no artigo do Williams genotox.	
GHOST:ghost Este documento contém correspondência por e-mail entre William Heydens e Douglas da Monsanto [REDIGIDO] sobre o manuscrito do glifosato.	
GHOST:ghost Discussão interna sobre Williams e o processo de edição final. William Heydens anexa uma parte do rascunho.	
GHOST:ghost MONGLY01869261 é um e-mail em que o Dr. Heydens admite ter crescido cabelos grisalhos durante a escrita de Williams, Kroes e Munro.	
GHOST:ghost Este documento contém correspondência por e-mail entre William Heydens e Donna Farmer sobre Williams et al (2000), onde o Dr. Heydens envia ao Dr.	
GHOST:ghost John Acquavella Rough First Draft Proposta da NHL para ECPA em que Acquavella avalia criticamente Hardell et al. Publicação de 1999	
GHOST:ghost E-mail de William Heydens no qual o Dr. Heydens escreve aos colegas da Monsanto sobre a mudança de periódico para publicação do artigo de Williams et al (2000).	
GHOST:ghost Este documento contém correspondência por e-mail entre o CEO da Monsanto, Hugh Grant, e vários funcionários da Monsanto sobre a publicação bem-sucedida da revisão escrita por fantasmas, “Avaliação de Segurança e Avaliação de Risco do Resumo de Herbicidas e Seu Ingrediente Ativo Glifosato” nos nomes de Williams, Kroes e Munro, 2000.	
GHOST:ghost Comunicações por e-mail nas quais os funcionários da Monsanto, Donna Farmer e Bill Heydens, são parabenizados pela alta administração por suas contribuições à publicação de Williams et al (2000).	
